,Gross_Pay,Name,Sex,DOB,Age,Join_Date,Tenure,Role,Dept
894,87014.0,'Laurie Morales',F,03/05/1996,24,03/07/2017,36,'Software Engineer..','Media Analytics'
895,146755.0,'Caroline Allison',F,15/05/1990,30,01/10/2015,57,'Software Development Engineer in Test.Senior.','LUNA/OPEN Engineering'
896,159366.0,'Henrietta Archer',F,13/04/1985,35,10/07/2017,36,'Business Systems Analyst.Senior.','Corporate Systems'
897,98433.0,'Tessa Stone',F,08/07/1991,29,28/08/2017,34,'Network Implementation Manager..','Networks - EMEA Infrastructure'
898,104470.0,'Stacy Meadows',F,26/04/1991,29,13/04/2015,63,'Contract/Billing Analyst II..','Finance - Customer Revenue Operations GA'
899,142593.75,'Alec Ingram',M,30/06/1986,34,23/08/2018,22,'Network Implementation Manager..','Networks - APJ Infrastructure'
900,183378.75,'Garth Gamble',M,04/04/1991,29,26/12/2016,42,'Systems Support Engineer.Senior.','IT DevOps'
901,320.0,'Abram Huynh',M,03/01/1995,25,01/07/2019,12,'Platform Operations Engineer.Associate.','Platform Operations'
902,116556.0,'Fannie Coleman',F,12/06/1992,28,27/06/2016,48,'Technical Solutions Engineer..','AmaTec - APJ TSE'
903,119582.0,'Cecile Morgan',F,28/07/1992,27,20/06/2016,48,'Solutions Architect..','Service Delivery Americas Web'
904,102958.0,'Esther Patton',F,08/05/1991,29,23/01/2017,41,'Security Operations Technician.Senior.','APJ Security Services - SOCC'
905,110911.25,'Manual Barron',M,24/03/1991,29,23/08/2018,22,'Contract/Billing Analyst..','Finance - Customer Revenue Operations GA'
906,209297.0,'Helena Ayers',F,21/03/1991,29,07/04/2014,75,'Software Engineer.Senior II.','Corporate Systems'
907,132840.0,'Mel Miles',M,08/12/1994,25,13/05/2019,14,'Platform Operations Engineer..','Platform Operations'
908,101653.75,'Pablo Bowers',M,18/02/1994,26,28/09/2017,33,'Network Engagement Consultant..','Networks - APJ Infrastructure'
909,108536.0,'Misty Warner',F,17/12/1994,25,23/03/2017,39,'Technical Solutions Engineer..','AmaTec - Americas TSE'
910,201546.25,'Otis Farley',M,26/12/1983,36,22/02/2016,52,'Telecom Engineer II..','Enterprise Infrastructure Services'
911,180489.0,'Liz Byrd',F,05/12/1990,29,26/10/2017,32,'Business Systems Analyst.Senior.','Enterprise Applications'
912,181535.0,'Roderick Arias',M,12/08/1993,26,02/07/2015,60,'Software Engineer.Senior.','Enterprise Applications'
913,195181.25,'Cristopher Church',M,29/03/1990,30,21/07/2014,71,'Platform Operations Engineer.Senior.','Platform Operations'
914,146048.75,'Leon Hayden',M,29/11/1983,36,23/02/2015,64,'Partner Services Manager.Senior.','Americas- AMG'
915,283411.25,'Stephen Espinoza',M,01/10/1980,39,01/04/2008,147,Manager..Engineering,'Corporate Systems'
916,65056.25,'Rickey Oliver',M,26/05/1987,33,04/01/2018,30,'Order Analyst..','Finance - Customer Revenue Operations GA'
917,119601.25,'Odis Meadows',M,07/07/1993,27,18/07/2019,11,'Client Service Manager..','Americas- AMG'
918,224091.0,'Erma Cervantes',F,20/09/1982,37,04/05/2015,62,'Q/A Engineer.Senior II.','IT DevOps'
919,152972.5,'Dave Fritz',M,23/11/1983,36,28/04/2014,74,'Contract/Billing Analyst.Senior.','Finance - Customer Revenue Operations GA'
920,259528.75,'Thaddeus Barrett',M,03/07/1983,37,27/02/2014,76,'Q/A Engineer.Senior II.','IT DevOps'
921,85059.0,'Sophia Cabrera',F,28/07/1994,25,08/04/2019,15,'Software Development Engineer in Test..','Media Portal'
922,220615.0,'Neil Finley',M,12/12/1985,34,16/02/2015,64,'Systems Support Engineer.Senior.','IT DevOps'
923,645096.25,'Micah Dunlap',M,02/11/1983,36,20/05/2013,85,'Software Engineer.Principal Lead.','Enterprise Applications'
924,143713.75,'Cody Dorsey',M,04/03/1993,27,01/08/2019,11,'Platform Operations Engineer..','Platform Operations'
925,348598.75,'Lesley Ellison',M,27/04/1986,34,12/01/2017,42,'Software Engineer.Senior II.','Media Portal'
926,242623.0,'Marquita Becker',F,01/04/1986,34,28/05/2012,97,'Software Development Engineer in Test.Senior II.','Media Analytics'
927,167156.25,'Milan Powers',M,14/04/1986,34,23/09/2019,9,'Server Tech Services Engineer II.Lead.','Networks - APJ Infrastructure'
928,285498.75,'Delmer Gillespie',M,03/07/1985,35,18/12/2017,30,'System Operations Engineer.Senior II.','Enterprise Access Engineering'
929,163517.5,'Rex Sanders',M,03/02/1981,39,01/08/2014,71,'Client Service Manager.Senior.','Americas- AMG'
930,196736.25,'Osvaldo Welch',M,16/08/1990,29,21/11/2016,43,'Software Engineer.Senior.','GSS EPIC Engineering (HC COGS)'
931,229033.0,'Leigh Waller',F,29/09/1990,29,24/08/2015,58,'Software Engineer.Senior II.','Enterprise Applications'
932,148312.0,'Lynda Benitez',F,11/11/1992,27,19/08/2019,10,'Client Service Manager..','Americas- AMG'
933,116268.75,'Son Mendoza',M,26/09/1989,30,20/03/2017,39,'Security Operations Technician II..','APJ Security Services - SOCC'
934,137417.5,'Joshua Warner',M,21/12/1983,36,01/12/2011,103,'Collections Specialist.Senior.','Finance - Customer Revenue Operations GA'
935,462186.25,'Erich Carroll',M,18/01/1989,31,13/10/2014,69,'Security Operations Center Specialist.Senior II Lead.','APJ Security Services - SOCC'
936,113985.0,'Therese Melendez',F,13/08/1994,25,20/06/2016,48,'Technical Solutions Engineer..','AmaTec - Americas TSE'
937,111406.25,'Lucius Terry',M,13/01/1992,28,06/05/2019,14,'Contract/Billing Analyst..','Finance - Customer Revenue Operations GA'
938,266246.25,'Antonio Flynn',M,19/09/1989,30,02/02/2015,65,'Q/A Engineer.Senior II.','IT DevOps'
939,68317.0,'Doris Clarke',F,19/06/1997,23,08/07/2019,12,'Technical Solutions Engineer.Associate.','AmaTec - APJ TSE'
940,275660.0,'Agustin Proctor',M,06/12/1980,39,01/06/2015,61,Manager..Collections,'Finance - Customer Revenue Operations GA'
941,230750.0,'Richard Allen',M,01/03/1985,35,07/08/2014,71,'Q/A Engineer.Senior II.','IT DevOps'
942,121135.0,'Alissa Pacheco',F,18/12/1989,30,16/09/2013,81,'Client Service Manager.Senior.','Americas- AMG'
943,162867.5,'Morris Davenport',M,02/11/1989,30,14/01/2016,54,'Solutions Architect II..','Service Delivery Americas Web'
944,161941.0,'Dionne Mclaughlin',F,17/07/1987,32,19/02/2015,64,'Business Systems Analyst.Senior.','Corporate Systems'
945,99611.25,'Monty Dixon',M,13/08/1992,27,05/03/2018,28,'Software Development Engineer in Test II..','Media Analytics'
946,219465.0,'Andreas Caldwell',M,21/06/1990,30,27/09/2018,21,'Software Development Engineer in Test.Senior.','Media Services Engineering'
947,162451.0,'Elise Hubbard',F,30/11/1987,32,22/04/2019,14,'Software Development Engineer in Test.Senior Lead.','IT DevOps'
948,265885.0,'Jean Ferrell',M,23/06/1991,29,01/07/2013,84,'Software Engineer.Senior II.','Enterprise Applications'
949,243000.0,'Carlton Ochoa',M,28/05/1989,31,21/11/2019,7,'Software Engineer.Senior.','Media Analytics'
950,264760.0,'Rodolfo Guzman',M,17/05/1983,37,23/05/2013,85,'Software Engineer.Senior II Lead.','Enterprise Applications'
951,219542.5,'John Dunn',M,21/09/1991,28,26/12/2016,42,'Security Operations Center Specialist II..','APJ Security Services - SOCC'
952,264060.0,'Domingo Pruitt',M,26/11/1986,33,06/08/2012,95,'Manager..Network Infrastructure','Networks - APJ Infrastructure'
953,311948.75,'Clarence Caldwell',M,03/09/1977,42,29/08/2013,82,'Systems Engineer.Senior.','Enterprise Infrastructure Services'
954,237361.25,'Adolph Fitzpatrick',M,04/02/1988,32,16/05/2019,13,'Software Engineer.Senior.','Media Portal'
955,170887.5,'Patricia Perez',M,02/11/1990,29,11/04/2016,51,'Technical Solutions Engineer II..','AmaTec - Americas TSE'
956,152300.0,'Kelley Sherman',M,07/09/1988,31,07/12/2017,31,'Systems Administrator..Windows','Enterprise Infrastructure Services'
957,87122.0,'Darla Munoz',F,17/06/1990,30,03/05/2018,26,'Order Analyst..','Finance - Customer Revenue Operations GA'
958,141710.0,'Latisha Camacho',F,10/06/1991,29,28/01/2016,53,'Software Development Engineer in Test.Senior.','Media Portal'
959,152073.75,'Ellis Mendez',M,05/03/1989,31,26/05/2016,49,'Collections Specialist.Senior.','Finance - Customer Revenue Operations GA'
960,330607.5,'Lou Escobar',M,15/07/1985,35,05/12/2011,103,'Solutions Architect.Senior II.','Service Delivery Americas Web'
961,115201.25,'Stewart Schroeder',M,11/06/1990,30,23/03/2017,39,'Technical Solutions Engineer..','AmaTec - Americas TSE'
962,257177.5,'Javier Andersen',M,10/11/1977,42,06/09/2010,118,'Q/A Engineer.Senior II.','IT DevOps'
963,277975.0,'Valentine Kramer',M,25/08/1985,34,09/11/2015,56,'Systems Support Engineer.Senior II.','IT DevOps'
964,214910.0,'Fernando Baldwin',M,25/06/1985,35,13/07/2017,36,'Software Engineer.Senior.','Corporate Systems'
965,80754.0,'Denise Simmons',F,15/12/1995,24,02/07/2018,24,'Software Development Engineer in Test..','Media Services Engineering'
966,194443.75,'Christopher Huff',M,05/01/1993,27,30/06/2014,72,'Software Engineer.Senior.','Enterprise Applications'
967,112196.25,'Mathew Blackwell',M,01/12/1987,32,23/02/2015,64,'Order Analyst II..','Finance - Customer Revenue Operations GA'
968,98928.0,'Nellie Shah',F,16/08/1993,26,19/10/2015,56,'Software Development Engineer in Test II..','Dynamic Media SQA'
969,113015.0,'Beatrice Patterson',F,02/01/1987,33,20/06/2016,48,'Client Service Manager.Senior.','Americas- AMG'
970,158458.75,'Noah Orozco',M,15/10/1993,26,22/04/2019,14,'Solutions Architect..','Service Delivery Americas Web'
971,327438.75,'Ivory Price',M,05/09/1983,36,11/04/2019,15,'Q/A Engineer.Senior II Lead.','IT DevOps'
972,122099.0,'Bridgette Todd',F,19/12/1994,25,04/07/2016,48,'Solutions Architect..','Service Delivery Americas Web'
973,93071.0,'Annmarie Ortega',F,24/07/1992,27,04/07/2016,48,'Platform Operations Engineer..','Platform Operations'
974,210737.5,'Leopoldo Mata',M,28/09/1988,31,03/03/2016,52,'Technical Solutions Engineer II..','AmaTec - Americas TSE'
975,146588.75,'Elliot Bowen',M,10/09/1993,26,21/01/2019,17,'Technical Solutions Engineer..','AmaTec - Americas TSE'
976,176518.75,'Cecil Tran',M,20/09/1992,27,30/06/2014,72,'Software Engineer.Senior.','Enterprise Applications'
977,290496.25,'Sanford Gaines',M,24/02/1986,34,11/09/2014,70,'Solutions Architect.Senior.','Service Delivery Americas Web'
978,95630.0,'Donnell Summers',M,13/12/1981,38,03/10/2016,45,'Help Desk Administrator.Senior.','Enterprise Infrastructure Services'
979,278916.25,'Ira Lester',M,23/07/1987,32,30/05/2019,13,'Software Engineer.Senior Lead.','Enterprise Applications'
980,147007.0,'Rosario Pitts',F,06/02/1989,31,06/02/2017,41,'Solutions Architect II..','Service Delivery Americas Web'
981,296997.5,'Damian Bolton',M,19/02/1986,34,27/05/2013,85,'Software Engineer.Senior II Lead.','Enterprise Applications'
982,93250.0,'Melba Roberts',F,19/09/1993,26,04/07/2016,48,'Network Infrastructure Engineer..','Networks - EMEA Infrastructure'
983,123848.75,'Edward Bradley',M,27/07/1989,30,02/11/2017,32,'Client Service Manager..','Americas- AMG'
984,137610.0,'Brian Trevino',M,02/02/1994,26,09/11/2015,56,'Platform Operations Engineer II..','Platform Operations'
985,333598.75,'Monroe Washington',M,15/05/1990,30,11/02/2019,17,'Software Engineer.Senior II.','Enterprise Access Engineering'
986,97773.75,'Brant Salinas',M,30/12/1996,23,02/07/2018,24,'Software Engineer..','Enterprise Applications'
987,107086.25,'Erich Gaines',M,25/04/1989,31,28/09/2017,33,'Software Engineer..','GSS EPIC Engineering (HC COGS)'
988,65087.0,'Mari Boone',F,18/02/1998,22,08/07/2019,12,'Software Development Engineer in Test..','GSS EPIC Engineering (HC COGS)'
989,160325.0,'Claud Jacobs',M,27/07/1992,27,06/04/2017,39,'Software Engineer II..','LUNA/OPEN Engineering'
